===== Class Prior Probabilities =====
P(RSV=False) = 0.9826990810320892
P(RSV=True) = 0.017300918967910695

===== Conditional Probabilities =====
P(AGE=Not Mentioned | RSV=False) = 8.171937566396992E-5
P(Myotonus (finding)=Not Mentioned | RSV=False) = 0.9911507524195338
P(Myotonus (finding)=Negated | RSV=False) = 1.284191601386927E-4
P(Myotonus (finding)=Present | RSV=False) = 0.008720828420327585
P(Myotonus (finding)=Not Mentioned | RSV=True) = 0.9973509933774835
P(Myotonus (finding)=Negated | RSV=True) = 6.622516556291391E-4
P(Myotonus (finding)=Present | RSV=True) = 0.001986754966887417
P(Hypoxemia=Not Mentioned | RSV=False) = 0.9970930571932242
P(Hypoxemia=Negated | RSV=False) = 4.4362982593366566E-4
P(Hypoxemia=Present | RSV=False) = 0.002463312980842196
P(Hypoxemia=Not Mentioned | RSV=True) = 0.9556291390728476
P(Hypoxemia=Negated | RSV=True) = 0.001986754966887417
P(Hypoxemia=Present | RSV=True) = 0.0423841059602649
P(Increased sweating=Not Mentioned | RSV=False) = 0.9711874102525188
P(Increased sweating=Negated | RSV=False) = 0.004774857863338665
P(Increased sweating=Present | RSV=False) = 0.024037731884142568
P(Increased sweating=Not Mentioned | RSV=True) = 0.9801324503311258
P(Increased sweating=Negated | RSV=True) = 0.003973509933774834
P(Increased sweating=Present | RSV=True) = 0.015894039735099338
P(Prematurity of fetus=Not Mentioned | RSV=False) = 0.9984472956092322
P(Prematurity of fetus=Negated | RSV=False) = 3.5023407310552555E-5
P(Prematurity of fetus=Present | RSV=False) = 0.0015176809834572772
P(Prematurity of fetus=Not Mentioned | RSV=True) = 0.9682119205298013
P(Prematurity of fetus=Negated | RSV=True) = 0.0013245033112582781
P(Prematurity of fetus=Present | RSV=True) = 0.030463576158940398
P(Intoxication=Not Mentioned | RSV=False) = 0.9861657541123318
P(Intoxication=Negated | RSV=False) = 6.30421331589946E-4
P(Intoxication=Present | RSV=False) = 0.013203824556078313
P(Intoxication=Not Mentioned | RSV=True) = 0.9986754966887417
P(Intoxication=Negated | RSV=True) = 6.622516556291391E-4
P(Intoxication=Present | RSV=True) = 6.622516556291391E-4
P(atypia morphology=Not Mentioned | RSV=False) = 0.9836557432550754
P(atypia morphology=Negated | RSV=False) = 5.603745169688409E-4
P(atypia morphology=Present | RSV=False) = 0.015783882227955685
P(atypia morphology=Not Mentioned | RSV=True) = 0.9052980132450331
P(atypia morphology=Negated | RSV=True) = 0.0013245033112582781
P(atypia morphology=Present | RSV=True) = 0.09337748344370861
P(FEVER HIGH (finding)=Not Mentioned | RSV=False) = 0.9980853870670231
P(FEVER HIGH (finding)=Negated | RSV=False) = 1.1674469103517518E-5
P(FEVER HIGH (finding)=Present | RSV=False) = 0.0019029384638733554
P(FEVER HIGH (finding)=Not Mentioned | RSV=True) = 0.9814569536423841
P(FEVER HIGH (finding)=Negated | RSV=True) = 0.0013245033112582781
P(FEVER HIGH (finding)=Present | RSV=True) = 0.017218543046357615
P(heart size=Not Mentioned | RSV=False) = 0.9957971911227337
P(heart size=Negated | RSV=False) = 2.3348938207035035E-5
P(heart size=Present | RSV=False) = 0.004179459939059271
P(heart size=Not Mentioned | RSV=True) = 0.9788079470198675
P(heart size=Negated | RSV=True) = 6.622516556291391E-4
P(heart size=Present | RSV=True) = 0.02052980132450331
P(surgical history=Not Mentioned | RSV=False) = 0.7706784033996054
P(surgical history=Negated | RSV=False) = 6.53770269796981E-4
P(surgical history=Present | RSV=False) = 0.22866782633059762
P(surgical history=Not Mentioned | RSV=True) = 0.5450331125827814
P(surgical history=Negated | RSV=True) = 0.001986754966887417
P(surgical history=Present | RSV=True) = 0.45298013245033114
P(Generalized muscle weakness=Not Mentioned | RSV=False) = 0.9853952391514996
P(Generalized muscle weakness=Negated | RSV=False) = 3.268851348984905E-4
P(Generalized muscle weakness=Present | RSV=False) = 0.014277875713601925
P(Generalized muscle weakness=Not Mentioned | RSV=True) = 0.980794701986755
P(Generalized muscle weakness=Negated | RSV=True) = 6.622516556291391E-4
P(Generalized muscle weakness=Present | RSV=True) = 0.018543046357615896
P(Focal Neurologic Deficits=Not Mentioned | RSV=False) = 0.9601550369496947
P(Focal Neurologic Deficits=Negated | RSV=False) = 0.03690299683621887
P(Focal Neurologic Deficits=Present | RSV=False) = 0.0029419662140864142
P(Focal Neurologic Deficits=Not Mentioned | RSV=True) = 0.9158940397350993
P(Focal Neurologic Deficits=Negated | RSV=True) = 0.08278145695364239
P(Focal Neurologic Deficits=Present | RSV=True) = 0.0013245033112582781
P(Oxygen saturation below reference range=Not Mentioned | RSV=False) = 0.9977701764012281
P(Oxygen saturation below reference range=Negated | RSV=False) = 1.984659747597978E-4
P(Oxygen saturation below reference range=Present | RSV=False) = 0.002031357624012048
P(Oxygen saturation below reference range=Not Mentioned | RSV=True) = 0.9622516556291391
P(Oxygen saturation below reference range=Negated | RSV=True) = 0.001986754966887417
P(Oxygen saturation below reference range=Present | RSV=True) = 0.03576158940397351
P(Visual changes=Not Mentioned | RSV=False) = 0.9740243062446735
P(Visual changes=Negated | RSV=False) = 0.009654785948608987
P(Visual changes=Present | RSV=False) = 0.01632090780671749
P(Visual changes=Not Mentioned | RSV=True) = 0.9960264900662251
P(Visual changes=Negated | RSV=True) = 6.622516556291391E-4
P(Visual changes=Present | RSV=True) = 0.0033112582781456954
P(Consciousness, Level Altered=Not Mentioned | RSV=False) = 0.9913258694560865
P(Consciousness, Level Altered=Negated | RSV=False) = 0.006257515439485389
P(Consciousness, Level Altered=Present | RSV=False) = 0.0024166151044281263
P(Consciousness, Level Altered=Not Mentioned | RSV=True) = 0.9615894039735099
P(Consciousness, Level Altered=Negated | RSV=True) = 0.03443708609271523
P(Consciousness, Level Altered=Present | RSV=True) = 0.003973509933774834
P(Completion Status=Not Mentioned | RSV=False) = 0.9847648178199097
P(Completion Status=Negated | RSV=False) = 1.5176809834572774E-4
P(Completion Status=Present | RSV=False) = 0.015083414081744633
P(Completion Status=Not Mentioned | RSV=True) = 0.9125827814569536
P(Completion Status=Negated | RSV=True) = 6.622516556291391E-4
P(Completion Status=Present | RSV=True) = 0.08675496688741721
P(Tube number=Not Mentioned | RSV=False) = 0.9992294850391679
P(Tube number=Negated | RSV=False) = 1.1674469103517518E-5
P(Tube number=Present | RSV=False) = 7.588404917286386E-4
P(Tube number=Not Mentioned | RSV=True) = 0.9821192052980132
P(Tube number=Negated | RSV=True) = 6.622516556291391E-4
P(Tube number=Present | RSV=True) = 0.017218543046357615
P(Feeling tired=Not Mentioned | RSV=False) = 0.9905086566188402
P(Feeling tired=Negated | RSV=False) = 9.339575282814014E-5
P(Feeling tired=Present | RSV=False) = 0.009397947628331602
P(Feeling tired=Not Mentioned | RSV=True) = 0.9642384105960264
P(Feeling tired=Negated | RSV=True) = 6.622516556291391E-4
P(Feeling tired=Present | RSV=True) = 0.035099337748344374
P(Dry cough=Not Mentioned | RSV=False) = 0.9858038455701227
P(Dry cough=Negated | RSV=False) = 8.172128372462263E-5
P(Dry cough=Present | RSV=False) = 0.01411443314615268
P(Dry cough=Not Mentioned | RSV=True) = 0.9443708609271523
P(Dry cough=Negated | RSV=True) = 6.622516556291391E-4
P(Dry cough=Present | RSV=True) = 0.05496688741721854
P(family issues=Not Mentioned | RSV=False) = 0.9071062493433111
P(family issues=Negated | RSV=False) = 0.09234505060882356
P(family issues=Present | RSV=False) = 5.487000478653233E-4
P(family issues=Not Mentioned | RSV=True) = 0.6198675496688741
P(family issues=Negated | RSV=True) = 0.3794701986754967
P(family issues=Present | RSV=True) = 6.622516556291391E-4
P(Neutrophil count decreased=Not Mentioned | RSV=False) = 0.997384918920812
P(Neutrophil count decreased=Negated | RSV=False) = 5.603745169688409E-4
P(Neutrophil count decreased=Present | RSV=False) = 0.0020547065622190832
P(Neutrophil count decreased=Not Mentioned | RSV=True) = 0.9854304635761589
P(Neutrophil count decreased=Negated | RSV=True) = 0.0033112582781456954
P(Neutrophil count decreased=Present | RSV=True) = 0.011258278145695364
P(Increased work of breathing=Not Mentioned | RSV=False) = 0.9951901187293508
P(Increased work of breathing=Negated | RSV=False) = 0.001622751205388935
P(Increased work of breathing=Present | RSV=False) = 0.0031871300652602822
P(Increased work of breathing=Not Mentioned | RSV=True) = 0.8324503311258278
P(Increased work of breathing=Negated | RSV=True) = 0.017880794701986755
P(Increased work of breathing=Present | RSV=True) = 0.14966887417218544
P(Decreased albumin=Not Mentioned | RSV=False) = 0.9987741807441307
P(Decreased albumin=Negated | RSV=False) = 1.1674469103517518E-5
P(Decreased albumin=Present | RSV=False) = 0.0012141447867658219
P(Decreased albumin=Not Mentioned | RSV=True) = 0.9940397350993377
P(Decreased albumin=Negated | RSV=True) = 6.622516556291391E-4
P(Decreased albumin=Present | RSV=True) = 0.005298013245033113
P(Decreased total protein=Not Mentioned | RSV=False) = 0.9973498955135015
P(Decreased total protein=Negated | RSV=False) = 1.1674469103517518E-5
P(Decreased total protein=Present | RSV=False) = 0.002638430017394959
P(Decreased total protein=Not Mentioned | RSV=True) = 0.9781456953642385
P(Decreased total protein=Negated | RSV=True) = 6.622516556291391E-4
P(Decreased total protein=Present | RSV=True) = 0.02119205298013245
P(Yellow color on exam=Not Mentioned | RSV=False) = 0.9796397258834655
P(Yellow color on exam=Negated | RSV=False) = 5.837234551758759E-5
P(Yellow color on exam=Present | RSV=False) = 0.020301901771016963
P(Yellow color on exam=Not Mentioned | RSV=True) = 0.8807947019867549
P(Yellow color on exam=Negated | RSV=True) = 6.622516556291391E-4
P(Yellow color on exam=Present | RSV=True) = 0.1185430463576159
P(Rhythm=Not Mentioned | RSV=False) = 0.17968175397223812
P(Rhythm=Negated | RSV=False) = 0.001669449081803005
P(Rhythm=Present | RSV=False) = 0.8186487969459589
P(Rhythm=Not Mentioned | RSV=True) = 0.27417218543046357
P(Rhythm=Negated | RSV=True) = 0.001986754966887417
P(Rhythm=Present | RSV=True) = 0.723841059602649
P(Rupture of Membranes=Not Mentioned | RSV=False) = 0.8470060823984029
P(Rupture of Membranes=Negated | RSV=False) = 0.001669449081803005
P(Rupture of Membranes=Present | RSV=False) = 0.15132446851979406
P(Rupture of Membranes=Not Mentioned | RSV=True) = 0.6192052980132451
P(Rupture of Membranes=Negated | RSV=True) = 0.0026490066225165563
P(Rupture of Membranes=Present | RSV=True) = 0.3781456953642384
P(temperature intolerance=Not Mentioned | RSV=False) = 0.9991944616318573
P(temperature intolerance=Negated | RSV=False) = 1.1674469103517518E-5
P(temperature intolerance=Present | RSV=False) = 7.938638990391912E-4
P(temperature intolerance=Not Mentioned | RSV=True) = 0.9953642384105961
P(temperature intolerance=Negated | RSV=True) = 6.622516556291391E-4
P(temperature intolerance=Present | RSV=True) = 0.003973509933774834
P(Vaccinated at=Not Mentioned | RSV=False) = 0.9987975296823377
P(Vaccinated at=Negated | RSV=False) = 1.1674469103517518E-5
P(Vaccinated at=Present | RSV=False) = 0.0011907958485587867
P(Vaccinated at=Not Mentioned | RSV=True) = 0.9887417218543046
P(Vaccinated at=Negated | RSV=True) = 6.622516556291391E-4
P(Vaccinated at=Present | RSV=True) = 0.010596026490066225
P(Rhinorrhea=Not Mentioned | RSV=False) = 0.901689295679279
P(Rhinorrhea=Negated | RSV=False) = 0.0418529717361103
P(Rhinorrhea=Present | RSV=False) = 0.05645773258461072
P(Rhinorrhea=Not Mentioned | RSV=True) = 0.7503311258278146
P(Rhinorrhea=Negated | RSV=True) = 0.024503311258278145
P(Rhinorrhea=Present | RSV=True) = 0.2251655629139073
P(Platelet morphology - result=Not Mentioned | RSV=False) = 0.9928318759704402
P(Platelet morphology - result=Negated | RSV=False) = 1.1674469103517518E-5
P(Platelet morphology - result=Present | RSV=False) = 0.007156449560456238
P(Platelet morphology - result=Not Mentioned | RSV=True) = 0.9205298013245033
P(Platelet morphology - result=Negated | RSV=True) = 6.622516556291391E-4
P(Platelet morphology - result=Present | RSV=True) = 0.07880794701986756
P(Family history of asthma=Not Mentioned | RSV=False) = 0.9919446163185729
P(Family history of asthma=Negated | RSV=False) = 5.603745169688409E-4
P(Family history of asthma=Present | RSV=False) = 0.007495009164458246
P(Family history of asthma=Not Mentioned | RSV=True) = 0.8980132450331125
P(Family history of asthma=Negated | RSV=True) = 0.008609271523178808
P(Family history of asthma=Present | RSV=True) = 0.09337748344370861
P(Not significant=Not Mentioned | RSV=False) = 0.9679886057181549
P(Not significant=Negated | RSV=False) = 4.669787641407007E-5
P(Not significant=Present | RSV=False) = 0.03196469640543096
P(Not significant=Not Mentioned | RSV=True) = 0.9589403973509933
P(Not significant=Negated | RSV=True) = 6.622516556291391E-4
P(Not significant=Present | RSV=True) = 0.04039735099337748
P(Cough with fever=Not Mentioned | RSV=False) = 0.998038689190609
P(Cough with fever=Negated | RSV=False) = 5.253511096582883E-4
P(Cough with fever=Present | RSV=False) = 0.0014359596997326547
P(Cough with fever=Not Mentioned | RSV=True) = 0.980794701986755
P(Cough with fever=Negated | RSV=True) = 0.0013245033112582781
P(Cough with fever=Present | RSV=True) = 0.017880794701986755
P(Deterioration of status=Not Mentioned | RSV=False) = 0.8816442322285394
P(Deterioration of status=Negated | RSV=False) = 0.006759517610936643
P(Deterioration of status=Present | RSV=False) = 0.11159625016052395
P(Deterioration of status=Not Mentioned | RSV=True) = 0.9059602649006623
P(Deterioration of status=Negated | RSV=True) = 0.003973509933774834
P(Deterioration of status=Present | RSV=True) = 0.09006622516556291
P(Patient name=Not Mentioned | RSV=False) = 0.9531270065493772
P(Patient name=Negated | RSV=False) = 2.3348938207035035E-5
P(Patient name=Present | RSV=False) = 0.0468496445124158
P(Patient name=Not Mentioned | RSV=True) = 0.9841059602649007
P(Patient name=Negated | RSV=True) = 6.622516556291391E-4
P(Patient name=Present | RSV=True) = 0.015231788079470199
P(Liquid (finding)=Not Mentioned | RSV=False) = 0.9853018433986714
P(Liquid (finding)=Negated | RSV=False) = 2.1014044386331531E-4
P(Liquid (finding)=Present | RSV=False) = 0.01448801615746524
P(Liquid (finding)=Not Mentioned | RSV=True) = 0.9721854304635762
P(Liquid (finding)=Negated | RSV=True) = 6.622516556291391E-4
P(Liquid (finding)=Present | RSV=True) = 0.027152317880794703
P(Sexual intercourse - finding=Not Mentioned | RSV=False) = 0.07333901490829704
P(Sexual intercourse - finding=Negated | RSV=False) = 0.006666121858108502
P(Sexual intercourse - finding=Present | RSV=False) = 0.9199948632335945
P(Sexual intercourse - finding=Not Mentioned | RSV=True) = 0.06357615894039735
P(Sexual intercourse - finding=Negated | RSV=True) = 6.622516556291391E-4
P(Sexual intercourse - finding=Present | RSV=True) = 0.9357615894039735
P(Nuchal Rigidity=Not Mentioned | RSV=False) = 0.9923181993298855
P(Nuchal Rigidity=Negated | RSV=False) = 0.006712819734522572
P(Nuchal Rigidity=Present | RSV=False) = 9.68980935591954E-4
P(Nuchal Rigidity=Not Mentioned | RSV=True) = 0.9900662251655629
P(Nuchal Rigidity=Negated | RSV=True) = 0.005960264900662252
P(Nuchal Rigidity=Present | RSV=True) = 0.003973509933774834
P(Hydration status=Not Mentioned | RSV=False) = 0.9725649976067339
P(Hydration status=Negated | RSV=False) = 2.685127893809029E-4
P(Hydration status=Present | RSV=False) = 0.027166489603885263
P(Hydration status=Not Mentioned | RSV=True) = 0.8940397350993378
P(Hydration status=Negated | RSV=True) = 0.0013245033112582781
P(Hydration status=Present | RSV=True) = 0.10463576158940398
P(Base excess result=Not Mentioned | RSV=False) = 0.9933689015492021
P(Base excess result=Negated | RSV=False) = 1.1674469103517518E-5
P(Base excess result=Present | RSV=False) = 0.0066194239816944325
P(Base excess result=Not Mentioned | RSV=True) = 0.9543046357615894
P(Base excess result=Negated | RSV=True) = 6.622516556291391E-4
P(Base excess result=Present | RSV=True) = 0.045033112582781455
P(Therapy Object (animal model)=Not Mentioned | RSV=False) = 0.8669694245654179
P(Therapy Object (animal model)=Negated | RSV=False) = 7.238170844180861E-4
P(Therapy Object (animal model)=Present | RSV=False) = 0.13230675835016403
P(Therapy Object (animal model)=Not Mentioned | RSV=True) = 0.5337748344370861
P(Therapy Object (animal model)=Negated | RSV=True) = 0.0026490066225165563
P(Therapy Object (animal model)=Present | RSV=True) = 0.46357615894039733
P(Sharp sensation quality=Not Mentioned | RSV=False) = 0.9524615618104767
P(Sharp sensation quality=Negated | RSV=False) = 8.288873063497438E-4
P(Sharp sensation quality=Present | RSV=False) = 0.046709550883173585
P(Sharp sensation quality=Not Mentioned | RSV=True) = 0.9947019867549669
P(Sharp sensation quality=Negated | RSV=True) = 6.622516556291391E-4
P(Sharp sensation quality=Present | RSV=True) = 0.004635761589403974
P(Positive=Not Mentioned | RSV=False) = 0.825373291149585
P(Positive=Negated | RSV=False) = 0.06245840970381872
P(Positive=Present | RSV=False) = 0.1121682991465963
P(Positive=Not Mentioned | RSV=True) = 0.7026490066225165
P(Positive=Negated | RSV=True) = 0.017880794701986755
