===== Class Prior Probabilities =====
P(HMPV=False) = 0.9972732508256643
P(HMPV=True) = 0.002726749174335649

===== Conditional Probabilities =====
P(AGE=Not Mentioned | HMPV=False) = 1.1784809380708267E-4
P(Deterioration of status=Present | HMPV=False) = 0.109565955240239
P(Deterioration of status=Not Mentioned | HMPV=True) = 0.8974358974358975
P(Deterioration of status=Negated | HMPV=True) = 0.004273504273504274
P(Deterioration of status=Present | HMPV=True) = 0.09829059829059829
P(Yes - Presence findings=Not Mentioned | HMPV=False) = 0.8389567840854183
P(Yes - Presence findings=Negated | HMPV=False) = 0.0036298068424215997
P(Yes - Presence findings=Present | HMPV=False) = 0.1574134090721601
P(Yes - Presence findings=Not Mentioned | HMPV=True) = 0.8205128205128205
P(Yes - Presence findings=Negated | HMPV=True) = 0.01282051282051282
P(Yes - Presence findings=Present | HMPV=True) = 0.16666666666666666
P(Patient name=Not Mentioned | HMPV=False) = 0.9578329581747257
P(Patient name=Negated | HMPV=False) = 2.357017430143896E-5
P(Patient name=Present | HMPV=False) = 0.04214347165097286
P(Patient name=Not Mentioned | HMPV=True) = 0.9615384615384616
P(Patient name=Negated | HMPV=True) = 0.004273504273504274
P(Patient name=Present | HMPV=True) = 0.03418803418803419
P(Able (finding)=Not Mentioned | HMPV=False) = 0.8312021967402449
P(Able (finding)=Negated | HMPV=False) = 0.01928040257857707
P(Able (finding)=Present | HMPV=False) = 0.14951740068117803
P(Able (finding)=Not Mentioned | HMPV=True) = 0.8589743589743589
P(Able (finding)=Negated | HMPV=True) = 0.02564102564102564
P(Able (finding)=Present | HMPV=True) = 0.11538461538461539
P(Unable=Not Mentioned | HMPV=False) = 0.8870399396603538
P(Unable=Negated | HMPV=False) = 6.953201418924493E-4
P(Unable=Present | HMPV=False) = 0.11226474019775376
P(Unable=Not Mentioned | HMPV=True) = 0.8675213675213675
P(Unable=Negated | HMPV=True) = 0.004273504273504274
P(Unable=Present | HMPV=True) = 0.1282051282051282
P(Has difficulty doing (qualifier value)=Not Mentioned | HMPV=False) = 0.8953130708401589
P(Has difficulty doing (qualifier value)=Negated | HMPV=False) = 0.0511237080598211
P(Has difficulty doing (qualifier value)=Present | HMPV=False) = 0.053563221100020035
P(Has difficulty doing (qualifier value)=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Has difficulty doing (qualifier value)=Negated | HMPV=True) = 0.029914529914529916
P(Has difficulty doing (qualifier value)=Present | HMPV=True) = 0.0811965811965812
P(Death (finding)=Not Mentioned | HMPV=False) = 0.9891223645598859
P(Death (finding)=Negated | HMPV=False) = 2.1213156871295063E-4
P(Death (finding)=Present | HMPV=False) = 0.01066550387140113
P(Death (finding)=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Death (finding)=Negated | HMPV=True) = 0.004273504273504274
P(Death (finding)=Present | HMPV=True) = 0.008547008547008548
P(Sexual intercourse - finding=Not Mentioned | HMPV=False) = 0.1336428882891589
P(Sexual intercourse - finding=Negated | HMPV=False) = 0.005963254098264057
P(Sexual intercourse - finding=Present | HMPV=False) = 0.860393857612577
P(Sexual intercourse - finding=Not Mentioned | HMPV=True) = 0.13675213675213677
P(Sexual intercourse - finding=Negated | HMPV=True) = 0.004273504273504274
P(Sexual intercourse - finding=Present | HMPV=True) = 0.8589743589743589
P(patient symptoms=Not Mentioned | HMPV=False) = 0.9530246426172322
P(patient symptoms=Negated | HMPV=False) = 1.2963595865791427E-4
P(patient symptoms=Present | HMPV=False) = 0.046845721424109935
P(patient symptoms=Not Mentioned | HMPV=True) = 0.9572649572649573
P(patient symptoms=Negated | HMPV=True) = 0.004273504273504274
P(patient symptoms=Present | HMPV=True) = 0.038461538461538464
P(Nuchal Rigidity=Not Mentioned | HMPV=False) = 0.9911493995498096
P(Nuchal Rigidity=Negated | HMPV=False) = 0.00769566190941982
P(Nuchal Rigidity=Present | HMPV=False) = 0.001154938540770509
P(Nuchal Rigidity=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Nuchal Rigidity=Negated | HMPV=True) = 0.008547008547008548
P(Nuchal Rigidity=Present | HMPV=True) = 0.008547008547008548
P(Hydration status=Not Mentioned | HMPV=False) = 0.9745677819287474
P(Hydration status=Negated | HMPV=False) = 2.4748683016510907E-4
P(Hydration status=Present | HMPV=False) = 0.025184731241087527
P(Hydration status=Not Mentioned | HMPV=True) = 0.9444444444444444
P(Hydration status=Negated | HMPV=True) = 0.004273504273504274
P(Hydration status=Present | HMPV=True) = 0.05128205128205128
P(Base excess result=Not Mentioned | HMPV=False) = 0.9928935924481161
P(Base excess result=Negated | HMPV=False) = 1.178508715071948E-5
P(Base excess result=Present | HMPV=False) = 0.007094622464733127
P(Base excess result=Not Mentioned | HMPV=True) = 0.9017094017094017
P(Base excess result=Negated | HMPV=True) = 0.004273504273504274
P(Base excess result=Present | HMPV=True) = 0.09401709401709402
P(Therapy Object (animal model)=Not Mentioned | HMPV=False) = 0.8919543210022038
P(Therapy Object (animal model)=Negated | HMPV=False) = 6.835350547417298E-4
P(Therapy Object (animal model)=Present | HMPV=False) = 0.10736214394305446
P(Therapy Object (animal model)=Not Mentioned | HMPV=True) = 0.688034188034188
P(Therapy Object (animal model)=Negated | HMPV=True) = 0.004273504273504274
P(Therapy Object (animal model)=Present | HMPV=True) = 0.3076923076923077
P(Tattoo=Not Mentioned | HMPV=False) = 0.9436554983324101
P(Tattoo=Negated | HMPV=False) = 4.714034860287792E-5
P(Tattoo=Present | HMPV=False) = 0.05629736131898695
P(Tattoo=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Tattoo=Negated | HMPV=True) = 0.004273504273504274
P(Tattoo=Present | HMPV=True) = 0.021367521367521368
P(Discontinued=Not Mentioned | HMPV=False) = 0.9683806111746196
P(Discontinued=Negated | HMPV=False) = 0.0015909867653471298
P(Discontinued=Present | HMPV=False) = 0.030028402060033235
P(Discontinued=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Discontinued=Negated | HMPV=True) = 0.004273504273504274
P(Discontinued=Present | HMPV=True) = 0.01282051282051282
P(Sharp sensation quality=Not Mentioned | HMPV=False) = 0.9540028048507418
P(Sharp sensation quality=Negated | HMPV=False) = 8.485262748518025E-4
P(Sharp sensation quality=Present | HMPV=False) = 0.04514866887440633
P(Sharp sensation quality=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Sharp sensation quality=Negated | HMPV=True) = 0.004273504273504274
P(Sharp sensation quality=Present | HMPV=True) = 0.01282051282051282
P(Instability=Not Mentioned | HMPV=False) = 0.9933060704983914
P(Instability=Negated | HMPV=False) = 0.0016027718524978492
P(Instability=Present | HMPV=False) = 0.005091157649110815
P(Instability=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Instability=Negated | HMPV=True) = 0.004273504273504274
P(Instability=Present | HMPV=True) = 0.004273504273504274
P(Positive=Not Mentioned | HMPV=False) = 0.832251069496659
P(Positive=Negated | HMPV=False) = 0.05956183045973625
P(Positive=Present | HMPV=False) = 0.10818710004360482
P(Positive=Not Mentioned | HMPV=True) = 0.8418803418803419
P(Positive=Negated | HMPV=True) = 0.02564102564102564
P(Positive=Present | HMPV=True) = 0.13247863247863248
P(Cramping sensation quality=Not Mentioned | HMPV=False) = 0.9840665621722272
P(Cramping sensation quality=Negated | HMPV=False) = 5.185438346316571E-4
P(Cramping sensation quality=Present | HMPV=False) = 0.015414893993141079
P(Cramping sensation quality=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Cramping sensation quality=Negated | HMPV=True) = 0.004273504273504274
P(Cramping sensation quality=Present | HMPV=True) = 0.004273504273504274
P(Worse=Not Mentioned | HMPV=False) = 0.8688319800124922
P(Worse=Negated | HMPV=False) = 0.006682144414457945
P(Worse=Present | HMPV=False) = 0.12448587557304987
P(Worse=Not Mentioned | HMPV=True) = 0.8846153846153846
P(Worse=Negated | HMPV=True) = 0.004273504273504274
P(Worse=Present | HMPV=True) = 0.1111111111111111
P(Symptoms=Not Mentioned | HMPV=False) = 0.5033057169457769
P(Symptoms=Negated | HMPV=False) = 0.057216598116743074
P(Symptoms=Present | HMPV=False) = 0.43947768493748013
P(Symptoms=Not Mentioned | HMPV=True) = 0.4658119658119658
P(Symptoms=Negated | HMPV=True) = 0.029914529914529916
P(Symptoms=Present | HMPV=True) = 0.5042735042735043
P(Hypophagia=Not Mentioned | HMPV=False) = 0.9968533817307579
P(Hypophagia=Negated | HMPV=False) = 1.178508715071948E-5
P(Hypophagia=Present | HMPV=False) = 0.0031348331820913815
P(Hypophagia=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Hypophagia=Negated | HMPV=True) = 0.004273504273504274
P(Hypophagia=Present | HMPV=True) = 0.01282051282051282
P(Physical assessment findings=Not Mentioned | HMPV=False) = 0.8753727033811415
P(Physical assessment findings=Negated | HMPV=False) = 0.00973448198649429
P(Physical assessment findings=Present | HMPV=False) = 0.11489281463236421
P(Physical assessment findings=Not Mentioned | HMPV=True) = 0.7136752136752137
P(Physical assessment findings=Negated | HMPV=True) = 0.008547008547008548
P(Physical assessment findings=Present | HMPV=True) = 0.2777777777777778
P(Mild Adverse Event=Not Mentioned | HMPV=False) = 0.7031925801091299
P(Mild Adverse Event=Negated | HMPV=False) = 0.0020034648156223114
P(Mild Adverse Event=Present | HMPV=False) = 0.29480395507524776
P(Mild Adverse Event=Not Mentioned | HMPV=True) = 0.6025641025641025
P(Mild Adverse Event=Negated | HMPV=True) = 0.004273504273504274
P(Mild Adverse Event=Present | HMPV=True) = 0.39316239316239315
P(Moderate Adverse Event=Not Mentioned | HMPV=False) = 0.9026433950479064
P(Moderate Adverse Event=Negated | HMPV=False) = 2.5927191731582854E-4
P(Moderate Adverse Event=Present | HMPV=False) = 0.09709733303477779
P(Moderate Adverse Event=Not Mentioned | HMPV=True) = 0.8418803418803419
P(Moderate Adverse Event=Negated | HMPV=True) = 0.004273504273504274
P(Moderate Adverse Event=Present | HMPV=True) = 0.15384615384615385
P(Negative Finding=Not Mentioned | HMPV=False) = 0.2381883964031914
P(Negative Finding=Negated | HMPV=False) = 0.006069319882620532
P(Negative Finding=Present | HMPV=False) = 0.7557422837141881
P(Negative Finding=Not Mentioned | HMPV=True) = 0.26495726495726496
P(Negative Finding=Negated | HMPV=True) = 0.01282051282051282
P(Negative Finding=Present | HMPV=True) = 0.7222222222222222
P(Positive Finding=Not Mentioned | HMPV=False) = 0.8635994013175727
P(Positive Finding=Negated | HMPV=False) = 0.058937220840748115
P(Positive Finding=Present | HMPV=False) = 0.07746337784167914
P(Positive Finding=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Positive Finding=Negated | HMPV=True) = 0.029914529914529916
P(Positive Finding=Present | HMPV=True) = 0.0811965811965812
P(Grade 3 Severe Adverse Event=Not Mentioned | HMPV=False) = 0.913332469093609
P(Grade 3 Severe Adverse Event=Negated | HMPV=False) = 0.0030523375720363454
P(Grade 3 Severe Adverse Event=Present | HMPV=False) = 0.0836151933343547
P(Grade 3 Severe Adverse Event=Not Mentioned | HMPV=True) = 0.8589743589743589
P(Grade 3 Severe Adverse Event=Negated | HMPV=True) = 0.01282051282051282
P(Grade 3 Severe Adverse Event=Present | HMPV=True) = 0.1282051282051282
P(Ambulatory Status - Oxygen therapy=Not Mentioned | HMPV=False) = 0.9266614026610727
P(Ambulatory Status - Oxygen therapy=Negated | HMPV=False) = 4.714034860287792E-5
P(Ambulatory Status - Oxygen therapy=Present | HMPV=False) = 0.07329145699032444
P(Ambulatory Status - Oxygen therapy=Not Mentioned | HMPV=True) = 0.7350427350427351
P(Ambulatory Status - Oxygen therapy=Negated | HMPV=True) = 0.004273504273504274
P(Ambulatory Status - Oxygen therapy=Present | HMPV=True) = 0.2606837606837607
P(Referral type - Psychiatric=Not Mentioned | HMPV=False) = 0.5291975534159075
P(Referral type - Psychiatric=Negated | HMPV=False) = 0.0012020788893733869
P(Referral type - Psychiatric=Present | HMPV=False) = 0.4696003676947191
P(Referral type - Psychiatric=Not Mentioned | HMPV=True) = 0.6196581196581197
P(Referral type - Psychiatric=Negated | HMPV=True) = 0.004273504273504274
P(Referral type - Psychiatric=Present | HMPV=True) = 0.37606837606837606
P(Unknown - Administrative Gender=Not Mentioned | HMPV=False) = 0.9321650383604587
P(Unknown - Administrative Gender=Negated | HMPV=False) = 1.8856139441151168E-4
P(Unknown - Administrative Gender=Present | HMPV=False) = 0.06764640024512981
P(Unknown - Administrative Gender=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Unknown - Administrative Gender=Negated | HMPV=True) = 0.004273504273504274
P(Unknown - Administrative Gender=Present | HMPV=True) = 0.10683760683760683
P(Marital Status - Single=Not Mentioned | HMPV=False) = 0.9702308698572826
P(Marital Status - Single=Negated | HMPV=False) = 2.4748683016510907E-4
P(Marital Status - Single=Present | HMPV=False) = 0.029521643312552297
P(Marital Status - Single=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Marital Status - Single=Negated | HMPV=True) = 0.004273504273504274
P(Marital Status - Single=Present | HMPV=True) = 0.017094017094017096
P(Marital Status - Unknown=Not Mentioned | HMPV=False) = 0.9321650383604587
P(Marital Status - Unknown=Negated | HMPV=False) = 1.8856139441151168E-4
P(Marital Status - Unknown=Present | HMPV=False) = 0.06764640024512981
P(Marital Status - Unknown=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Marital Status - Unknown=Negated | HMPV=True) = 0.004273504273504274
P(Marital Status - Unknown=Present | HMPV=True) = 0.10683760683760683
P(Normal Observation Interpretation=Not Mentioned | HMPV=False) = 0.20740574876551213
P(Normal Observation Interpretation=Negated | HMPV=False) = 0.011832227499322357
P(Normal Observation Interpretation=Present | HMPV=False) = 0.7807620237351656
P(Normal Observation Interpretation=Not Mentioned | HMPV=True) = 0.19230769230769232
P(Normal Observation Interpretation=Negated | HMPV=True) = 0.017094017094017096
P(Normal Observation Interpretation=Present | HMPV=True) = 0.7905982905982906
P(Encounter Special Courtesy - staff=Not Mentioned | HMPV=False) = 0.9732360670807161
P(Encounter Special Courtesy - staff=Negated | HMPV=False) = 4.360482245766207E-4
P(Encounter Special Courtesy - staff=Present | HMPV=False) = 0.02632788469470732
P(Encounter Special Courtesy - staff=Not Mentioned | HMPV=True) = 0.9700854700854701
P(Encounter Special Courtesy - staff=Negated | HMPV=True) = 0.004273504273504274
P(Encounter Special Courtesy - staff=Present | HMPV=True) = 0.02564102564102564
P(normal Device Alert Level=Not Mentioned | HMPV=False) = 0.20740574876551213
P(normal Device Alert Level=Negated | HMPV=False) = 0.011832227499322357
P(normal Device Alert Level=Present | HMPV=False) = 0.7807620237351656
P(normal Device Alert Level=Not Mentioned | HMPV=True) = 0.19230769230769232
P(normal Device Alert Level=Negated | HMPV=True) = 0.017094017094017096
P(normal Device Alert Level=Present | HMPV=True) = 0.7905982905982906
P(DeviceAlertLevel - Critical=Not Mentioned | HMPV=False) = 0.9919979258246615
P(DeviceAlertLevel - Critical=Negated | HMPV=False) = 2.94627178767987E-4
P(DeviceAlertLevel - Critical=Present | HMPV=False) = 0.007707446996570539
P(DeviceAlertLevel - Critical=Not Mentioned | HMPV=True) = 0.8376068376068376
P(DeviceAlertLevel - Critical=Negated | HMPV=True) = 0.004273504273504274
P(DeviceAlertLevel - Critical=Present | HMPV=True) = 0.1581196581196581
P(Gender Status - Intact=Not Mentioned | HMPV=False) = 0.4073986777132217
P(Gender Status - Intact=Negated | HMPV=False) = 0.0016027718524978492
P(Gender Status - Intact=Present | HMPV=False) = 0.5909985504342805
P(Gender Status - Intact=Not Mentioned | HMPV=True) = 0.452991452991453
P(Gender Status - Intact=Negated | HMPV=True) = 0.004273504273504274
P(Gender Status - Intact=Present | HMPV=True) = 0.5427350427350427
P(discharge diagnosis=Not Mentioned | HMPV=False) = 0.9723404004572613
P(discharge diagnosis=Negated | HMPV=False) = 1.5320613295935324E-4
P(discharge diagnosis=Present | HMPV=False) = 0.027506393409779267
P(discharge diagnosis=Not Mentioned | HMPV=True) = 0.9914529914529915
P(discharge diagnosis=Negated | HMPV=True) = 0.004273504273504274
P(discharge diagnosis=Present | HMPV=True) = 0.004273504273504274
P(Unknown - Religion=Not Mentioned | HMPV=False) = 0.9321650383604587
P(Unknown - Religion=Negated | HMPV=False) = 1.8856139441151168E-4
P(Unknown - Religion=Present | HMPV=False) = 0.06764640024512981
P(Unknown - Religion=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Unknown - Religion=Negated | HMPV=True) = 0.004273504273504274
P(Unknown - Religion=Present | HMPV=True) = 0.10683760683760683
P(Unknown - Event reason=Not Mentioned | HMPV=False) = 0.9321650383604587
P(Unknown - Event reason=Negated | HMPV=False) = 1.8856139441151168E-4
P(Unknown - Event reason=Present | HMPV=False) = 0.06764640024512981
P(Unknown - Event reason=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Unknown - Event reason=Negated | HMPV=True) = 0.004273504273504274
P(Unknown - Event reason=Present | HMPV=True) = 0.10683760683760683
P(Unknown - Relationship=Not Mentioned | HMPV=False) = 0.9321650383604587
P(Unknown - Relationship=Negated | HMPV=False) = 1.8856139441151168E-4
P(Unknown - Relationship=Present | HMPV=False) = 0.06764640024512981
P(Unknown - Relationship=Not Mentioned | HMPV=True) = 0.8888888888888888
P(Unknown - Relationship=Negated | HMPV=True) = 0.004273504273504274
